Time (GMT),Time,RPM,TPS,Brake,Fuel Flow Rate,Engine Load,Rail Pressure,MAP,Baro,Speed,ECT,IAT,MAF,BAT Volt,EGR
943,00:09:43,0df0,0,1,00b3,5c,0c00,5b,57,4,6c,45,200,3600,66
944,00:09:44,0dfc,0,1,00d0,5c,0c00,5b,57,4,6c,45,200,3700,66
944,00:09:44,0.00E+00,0,1,0.00E+00,6f,0d00,5b,57,4,6c,45,200,3700,62
945,00:09:45,0.00E+00,0,1,00dd,6f,0d00,5b,57,5,6c,45,200,3700,62
945,00:09:45,0.00E+00,0,1,00df,66,0dc0,5b,57,5,6c,45,029a,3714,63
946,00:09:46,0f4c,0,1,00c4,66,0dc0,5b,57,6,6c,46,295,36c2,63
946,00:09:46,0f60,0,1,00a0,42,0dac,5b,57,6,6c,46,295,36c2,69
947,00:09:47,0f04,0,1,007e,42,0dac,5b,57,6,6c,45,259,36aa,69
947,00:09:47,0.00E+00,0,1,007a,3f,0bf4,5b,57,6,6c,45,259,36aa,68
948,00:09:48,0.00E+00,0,5,007b,3f,0bf4,5b,57,6,6c,45,246,3656,68
948,00:09:48,0dec,0,5,83,44,0bcc,5b,57,6,6c,45,246,3656,65
949,00:09:49,0e3c,0,5,80,44,0bcc,5b,57,5,6c,45,273,36b2,65
949,00:09:49,0.00E+00,0,5,80,42,0ba4,5b,57,5,6c,45,273,36b2,68
950,00:09:50,0.00E+00,0,5,80,42,0ba4,5b,57,4,6c,45,263,36ce,68
950,00:09:50,0.00E+00,0,5,80,42,0bb8,5b,57,4,6c,45,263,36ce,65
951,00:09:51,0e1c,0,5,007f,42,0bb8,5b,57,2,6d,45,263,36cc,65
951,00:09:51,0.00E+00,0,5,80,41,0c08,5b,57,2,6d,45,263,36cc,67
952,00:09:52,0.00E+00,0,5,82,41,0c08,5b,57,1,6d,45,025c,36da,67
952,00:09:52,0.00E+00,0,1,82,44,0c00,5b,57,1,6d,45,200,3600,66
953,00:09:53,0d94,0,1,00ac,44,0c00,5b,57,0,6d,45,200,3600,66
953,00:09:53,0f38,0,5,009a,3d,0d00,5b,57,0,6d,45,200,3600,6a
954,00:09:54,0.00E+00,0,5,007e,3d,0d00,5b,57,0,6d,45,200,3600,6a
954,00:09:54,0.00E+00,0,5,82,44,0b00,5b,57,0,6d,45,200,3600,66
955,00:09:55,0.00E+00,0,5,84,44,0b00,5b,57,0,6d,45,200,3600,66
955,00:09:55,0e2c,0,5,84,43,0c00,5b,57,0,6d,45,200,3600,67
956,00:09:56,0.00E+00,0,5,84,43,0c00,5b,57,0,6d,45,200,3600,67
956,00:09:56,0.00E+00,0,5,82,44,0c00,5b,57,0,6d,45,200,3600,66
957,00:09:57,0.00E+00,0,5,85,44,0c00,5b,57,0,6d,45,200,3600,66
957,00:09:57,0e1c,0,5,85,44,0b00,5b,57,0,6d,45,200,3600,67
958,00:09:58,0.00E+00,0,5,85,44,0b00,5b,57,0,6d,45,200,3600,67
958,00:09:58,0e0c,0,5,86,45,0c00,5b,57,0,6d,45,200,3600,68
959,00:09:59,0e1c,0,5,85,45,0c00,5b,57,0,6d,45,200,3600,68
959,00:09:59,0.00E+00,0,5,85,45,0b7c,5b,57,0,6d,45,257,369e,68
1000,00:10:00,0.00E+00,0,5,86,45,0b7c,5b,57,0,6d,45,263,3692,68
1000,00:10:00,0.00E+00,0,5,87,45,0bb8,5b,57,0,6d,45,263,3692,66
1001,00:10:01,0.00E+00,0,5,87,45,0bb8,5b,57,0,6d,45,273,36aa,66
1001,00:10:01,0.00E+00,0,5,87,45,0c44,5b,57,0,6d,45,273,36aa,69
1002,00:10:02,0.00E+00,0,5,86,45,0c44,5b,57,0,6d,45,025b,342b,69
1002,00:10:02,0.00E+00,0,5,008f,47,0bb8,5b,57,0,6d,45,025b,342b,6b
1003,00:10:03,0de8,0,5,92,47,0bb8,5b,57,0,6d,45,260,34f6,6b
1003,00:10:03,0de8,0,5,98,4f,0c58,5b,57,0,6d,45,260,34f6,69
1004,00:10:04,0e4c,0,5,94,4f,0c58,5b,57,0,6d,45,267,35c5,69
1004,00:10:04,0.00E+00,0,5,90,49,0c58,5b,57,0,6d,45,267,35c5,69
1005,00:10:05,0.00E+00,0,5,008f,49,0c58,5b,57,0,6d,46,023e,35ee,69
1005,00:10:05,0.00E+00,0,5,008f,49,0c58,5b,57,0,6d,46,023e,35ee,67
1006,00:10:06,0.00E+00,0,5,008f,49,0c58,5b,57,0,6d,45,265,36e7,67
1006,00:10:06,0.00E+00,0,5,008d,48,0c00,5b,57,0,6d,45,200,3500,6a
1007,00:10:07,0.00E+00,0,5,008e,48,0c00,5b,57,0,6d,45,200,3500,6a
1007,00:10:07,0e1c,0,5,008f,48,0c00,5b,57,0,6d,45,200,3500,68
1008,00:10:08,0e1c,0,5,008e,48,0c00,5b,57,0,6d,45,200,3500,68
1008,00:10:08,0.00E+00,0,5,008d,48,0c00,5b,57,0,6d,45,200,3500,68
1009,00:10:09,0.00E+00,0,5,008d,48,0c00,5b,57,0,6d,46,200,3500,68
1009,00:10:09,0.00E+00,0,5,008c,47,0c00,5b,57,0,6d,46,200,3500,69
1010,00:10:10,0.00E+00,0,5,008c,47,0c00,5b,57,0,6d,46,200,3500,69
1010,00:10:10,0e0c,0,5,008d,48,0c00,5b,57,0,6d,46,200,3500,69
1011,00:10:11,0.00E+00,0,5,008d,48,0c00,5b,57,0,6d,46,200,3500,69
1011,00:10:11,0.00E+00,0,5,008d,47,0c00,5b,57,0,6d,46,200,3500,68
1012,00:10:12,0e2c,0,5,008c,47,0c00,5b,57,0,6d,46,200,3500,68
1012,00:10:12,0.00E+00,0,5,008e,48,0c00,5b,57,0,6d,46,200,3500,6a
1013,00:10:13,0.00E+00,0,5,008d,48,0c00,5b,57,0,6d,46,200,3500,6a
1013,00:10:13,0e0c,0,5,008c,48,0c30,5b,57,0,6d,46,262,35ea,69
1014,00:10:14,0db8,0,5,96,48,0c30,5b,57,0,6d,46,026a,3529,69
1014,00:10:14,0dac,0,5,00a3,5b,0cbc,5b,57,0,6d,46,026a,3529,66
1015,00:10:15,0dc4,0,5,00b5,5b,0cbc,5b,57,0,6d,46,028b,3535,66
1015,00:10:15,0.00E+00,0,5,00b1,59,0c80,5b,57,0,6d,46,028b,3535,6c
1016,00:10:16,0.00E+00,0,5,00b5,59,0c80,5b,57,0,6d,46,027b,36e5,6c
1016,00:10:16,0.00E+00,0,5,00b0,50,0d70,5b,57,0,6d,46,027b,36e5,68
1017,00:10:17,0.00E+00,0,5,009f,50,0d70,5b,57,0,6d,46,245,36e5,68
1017,00:10:17,0dd8,0,5,009f,54,0c6c,5b,57,0,6d,46,245,36e5,69
1018,00:10:18,0dd4,0,5,00a5,54,0c6c,5b,57,0,6d,45,029f,32d6,69
1018,00:10:18,0d6c,0,5,00b6,6c,0cd0,5b,57,0,6d,45,029f,32d6,6e
1019,00:10:19,0dc8,0,5,00c7,6c,0cd0,5b,57,0,6d,46,295,35bf,6e
1019,00:10:19,0e3c,0,5,00dc,66,0de8,5b,57,0,6d,46,295,35bf,64
1020,00:10:20,0f28,0,5,00bd,66,0de8,5b,57,1,6d,46,034a,362e,64
1020,00:10:20,0.00E+00,0,5,00a9,55,0d00,5c,57,1,6d,46,300,3600,5
1021,00:10:21,0e1c,0,5,00ac,55,0d00,5c,57,1,6d,47,300,3500,5
1021,00:10:21,0.00E+00,0,5,00aa,55,0c00,5c,57,1,6d,47,300,3500,5
1022,00:10:22,0.00E+00,0,5,00ac,55,0c00,5c,57,1,6d,47,300,3600,5
1022,00:10:22,0dec,0,5,00ba,5e,0c00,5c,57,1,6d,47,300,3600,5
1023,00:10:23,0df8,0,5,00b8,5e,0c00,5c,57,0,6d,47,300,3500,5
1023,00:10:23,0.00E+00,0,5,00c2,57,0c00,5c,57,0,6d,47,300,3500,5
1024,00:10:24,0.00E+00,0,5,00aa,57,0c00,5c,57,0,6d,47,300,3500,5
1024,00:10:24,0.00E+00,0,5,00a9,56,0c00,5c,57,0,6d,47,300,3500,5
1025,00:10:25,0de0,0,5,00b0,56,0c00,5c,57,0,6d,47,300,3200,5
1025,00:10:25,0ddc,0,5,00b3,5d,0c00,5c,57,0,6d,47,300,3200,5
1026,00:10:26,0de4,0,1,00b7,5d,0c00,5c,57,0,6d,47,300,3500,5
1026,00:10:26,0.00E+00,0,5,00b2,53,0d00,5c,57,0,6d,47,300,3500,5
1027,00:10:27,0dec,0,5,00b0,53,0d00,5c,57,0,6d,46,300,3200,5
1027,00:10:27,0da4,0,1,00c5,6d,0cf8,5c,57,0,6d,46,030b,3276,5
1028,00:10:28,0.00E+00,0,1,00d7,6d,0cf8,5c,57,0,6e,46,310,3276,5
1028,00:10:28,0e8c,0,5,00d8,60,0d98,5c,57,0,6e,46,310,3276,5
1029,00:10:29,0eb4,0,5,00b9,60,0d98,5c,57,1,6e,46,339,3318,5
1029,00:10:29,0.00E+00,0,5,00b8,5c,0d0c,5c,57,1,6e,46,339,3318,5
1030,00:10:30,0.00E+00,0,5,00ba,5c,0d0c,5c,57,0,6e,46,035c,3621,5
1030,00:10:30,0f0c,0,5,009b,45,0d98,5c,57,0,6e,46,035c,3621,5
1031,00:10:31,0.00E+00,0,1,008c,45,0d98,5c,57,0,6e,46,324,3690,5
1031,00:10:31,0.00E+00,0,1,008b,46,0c6c,5c,57,0,6e,46,324,3690,5
1032,00:10:32,0.00E+00,0,1,008a,46,0c6c,5c,57,0,6e,46,333,36b0,5
1032,00:10:32,0.00E+00,0,1,87,45,0c08,5c,57,0,6e,46,333,36b0,5
1033,00:10:33,0.00E+00,0,1,87,45,0c08,5c,57,0,6e,46,328,3697,5
1033,00:10:33,0.00E+00,0,1,89,45,0c1c,5c,57,0,6e,46,328,3697,5
1034,00:10:34,0e1c,0,1,88,45,0c1c,5c,57,0,6e,46,328,3688,5
1034,00:10:34,0df4,0,5,008a,4c,0b00,5c,57,0,6e,46,300,3600,5
1035,00:10:35,0d9c,0,1,00a4,4c,0b00,5c,57,0,6e,46,300,3600,5
1035,00:10:35,0.00E+00,0,1,00a4,4d,0c00,5c,57,0,6e,46,300,3600,5
1036,00:10:36,0e0c,0,1,009e,4d,0c00,5c,57,0,6e,46,300,3600,5
1036,00:10:36,0df4,0,1,009e,52,0c00,5c,57,0,6e,46,300,3600,5
1037,00:10:37,0df0,0,5,00a2,52,0c00,5c,57,0,6e,46,300,3600,5
1037,00:10:37,0ea0,0,5,00a5,48,0c00,5c,57,0,6e,46,300,3600,5
1038,00:10:38,0.00E+00,0,5,008f,48,0c00,5c,57,0,6e,46,300,3600,5
1038,00:10:38,0.00E+00,0,1,92,49,0c00,5c,57,0,6e,46,300,3600,5
1039,00:10:39,0dcc,0,5,96,49,0c00,5c,57,0,6e,46,300,3600,5
1039,00:10:39,0.00E+00,0,5,99,4a,0c00,5c,57,0,6e,46,300,3600,5
1040,00:10:40,0e2c,0,5,94,4a,0c00,5c,57,0,6e,46,300,3600,5
1040,00:10:40,0da0,0,5,00ac,5c,0c00,5c,57,0,6e,46,300,3600,5
1041,00:10:41,0e4c,0,5,00aa,5c,0c00,5c,57,0,6e,46,300,3600,5
1041,00:10:41,0ec0,0,5,95,45,0d34,5c,57,0,6e,46,356,36e6,5
1042,00:10:42,0d4c,0,1,00a0,45,0d34,5c,57,0,6e,46,031f,36bc,5
1042,00:10:42,0f08,0,5,00b0,4a,0d48,5c,57,0,6e,46,031f,36bc,5
1043,00:10:43,0eac,0,1,92,4a,0d48,5c,57,0,6e,46,328,3711,5
1043,00:10:43,0dfc,0,1,99,4f,0bf4,5c,57,0,6e,46,328,3711,5
1044,00:10:44,0.00E+00,0,5,009a,4f,0bf4,5c,57,0,6e,46,337,36e4,5
1044,00:10:44,0.00E+00,0,5,008f,47,0c80,5c,57,0,6e,46,337,36e4,5
1045,00:10:45,0.00E+00,0,1,008c,47,0c80,5c,57,0,6e,46,02ee,36e4,5
1045,00:10:45,0.00E+00,0,1,00b1,57,0d48,5c,57,0,6e,46,02ee,36e8,5
1046,00:10:46,0.00E+00,0,1,00ac,57,0d48,5c,57,0,6e,46,031c,36e2,5
1046,00:10:46,0ef4,0,5,009d,44,0d98,5c,57,0,6e,46,031c,36e2,5
1047,00:10:47,0.00E+00,0,5,89,44,0d98,5c,57,0,6e,46,033a,36d9,5
1047,00:10:47,0.00E+00,0,5,008c,47,0c08,5c,57,0,6e,46,033a,36d9,5
1048,00:10:48,0df8,0,5,008f,47,0c08,5c,57,0,6e,47,305,36f9,5
1048,00:10:48,0dc4,0,1,00a5,55,0c00,5c,57,0,6e,47,300,3600,5
1049,00:10:49,0.00E+00,0,1,00a5,55,0c00,5c,57,0,6e,46,300,3700,5
1049,00:10:49,0.00E+00,0,1,99,4c,0d00,5c,57,0,6e,46,300,3700,5
1050,00:10:50,0df0,0,5,009f,4c,0d00,5c,57,0,6e,47,200,3500,5
1050,00:10:50,0.00E+00,0,5,00b6,57,0d00,5c,57,0,6e,47,200,3500,5
1051,00:10:51,0e5c,0,1,00a7,57,0d00,5c,57,0,6e,47,300,3600,5
1051,00:10:51,0.00E+00,0,5,00ab,53,0d00,5c,57,0,6e,47,300,3600,5
1052,00:10:52,0e6c,0,5,00a0,53,0d00,5c,57,0,6e,47,300,3600,5
1052,00:10:52,0.00E+00,0,5,99,4a,0b00,5c,57,0,6e,47,300,3600,5
1053,00:10:53,0e8c,0,1,94,4a,0b00,5c,57,0,6e,47,300,3600,5
1053,00:10:53,0.00E+00,0,5,84,43,0c00,5c,57,0,6e,47,300,3600,5
1054,00:10:54,0df8,0,5,87,43,0c00,5c,57,0,6e,47,300,3500,5
1054,00:10:54,0df0,0,5,008f,49,0b00,5c,57,0,6e,47,300,3500,5
1055,00:10:55,0.00E+00,0,1,94,49,0b00,5c,57,0,6e,47,300,3200,5
1055,00:10:55,0da8,0,1,97,57,0c08,5c,57,0,6e,47,031a,3297,5
1056,00:10:56,0dfc,0,1,00ad,57,0c08,5c,57,0,6e,46,310,31d7,5
1056,00:10:56,0de4,0,1,00bd,5f,0c58,5c,57,0,6e,46,310,31d7,5
1057,00:10:57,0e2c,0,1,00bf,5f,0c58,5c,57,0,6e,47,031c,35aa,5
1057,00:10:57,0.00E+00,0,1,00be,55,0dc0,5c,57,0,6e,47,031c,35aa,5
1058,00:10:58,0f5c,0,1,00a2,55,0dc0,5c,57,1,6e,47,035c,35c7,5
1058,00:10:58,0.00E+00,0,1,008f,49,0cf8,5c,57,1,6e,47,035c,35c7,5
1059,00:10:59,0de8,0,5,94,49,0cf8,5c,57,0,6f,47,318,346b,5
1059,00:10:59,0dd8,0,5,009b,52,0c58,5c,57,0,6f,47,318,346b,5
1100,00:11:00,0.00E+00,0,5,009d,52,0c58,5c,57,0,6f,46,310,3514,5
1100,00:11:00,0db0,0,5,009f,5b,0c80,5c,57,0,6f,46,310,3514,5
1101,00:11:01,0.00E+00,0,1,00ba,5b,0c80,5c,57,0,6f,47,333,3671,5
1101,00:11:01,0.00E+00,0,5,00ac,5b,0d34,5c,57,0,6f,47,333,3671,5
1102,00:11:02,0e3c,0,5,00c2,5b,0d34,5c,57,0,6f,47,335,366b,5
1102,00:11:02,0ec0,0,5,00ab,4e,0d00,5c,57,0,6f,47,300,3600,5
1103,00:11:03,0.00E+00,0,5,00a8,4e,0d00,5c,57,0,6f,47,300,3300,5
1103,00:11:03,0dd8,0,5,00ad,5d,0c00,5c,57,0,6f,47,300,3300,5
1104,00:11:04,0.00E+00,0,5,00c1,5d,0c00,5c,57,0,6f,47,300,3600,5
1104,00:11:04,0.00E+00,0,5,00bb,54,0d00,5c,57,0,6f,47,300,3600,5
1105,00:11:05,0.00E+00,0,5,00aa,54,0d00,5c,57,0,6f,47,300,3600,5
1105,00:11:05,0e3c,0,1,00a7,52,0d00,5c,57,0,6f,47,300,3600,5
1106,00:11:06,0dc4,0,5,00b4,52,0d00,5c,57,0,6f,47,300,3200,5
1106,00:11:06,0.00E+00,0,5,00b5,5b,0c00,5c,57,0,6f,47,300,3200,5
1107,00:11:07,0e1c,0,5,00b5,5b,0c00,5c,57,0,6f,47,200,3500,5
1107,00:11:07,0e6c,0,5,00b6,52,0.00E+00,5c,57,0,6f,47,200,3500,5
1108,00:11:08,0.00E+00,0,1,00aa,52,0.00E+00,5c,57,0,6f,47,300,3500,5
1108,00:11:08,0.00E+00,0,5,00ae,56,0d00,5c,57,0,6f,47,300,3500,5
1109,00:11:09,0.00E+00,0,5,00a7,56,0d00,5c,57,0,6f,47,300,3600,5
1109,00:11:09,0.00E+00,0,1,00a1,4e,0cd0,5c,57,0,6f,47,333,3675,5
1110,00:11:10,0df4,0,1,00a2,4e,0cd0,5c,57,0,6f,47,316,3646,5
1110,00:11:10,0e0c,0,1,00a5,53,0d0c,5c,57,0,6f,47,316,3646,5
1111,00:11:11,0.00E+00,0,5,00a6,53,0d0c,5c,57,0,6f,47,031f,364c,5
1111,00:11:11,0.00E+00,0,5,00a5,50,0ce4,5c,57,0,6f,47,031f,364c,5
1112,00:11:12,0.00E+00,0,5,00a2,50,0ce4,5c,57,0,6f,47,031f,365e,5
1112,00:11:12,0.00E+00,0,5,00a2,51,0ca8,5c,57,0,6f,47,031f,365e,5
1113,00:11:13,0.00E+00,0,5,00a1,51,0ca8,5c,57,0,6f,47,031a,3650,5
1113,00:11:13,0.00E+00,0,5,009f,50,0cbc,5c,57,0,6f,47,031a,3650,5
1114,00:11:14,0.00E+00,0,5,00a0,50,0cbc,5c,57,0,6f,47,031f,348d,5
1114,00:11:14,0da0,0,5,00b0,65,0c44,5c,57,0,6f,47,031f,348d,5
1115,00:11:15,0e4c,0,1,00b6,65,0c44,5c,57,0,6f,47,324,35dc,5
1115,00:11:15,0de8,0,1,00b8,5d,0d84,5c,57,0,6f,47,324,35dc,5
1116,00:11:16,0.00E+00,0,5,00b8,5d,0d84,5c,57,1,6f,47,322,35cf,5
1116,00:11:16,0.00E+00,0,5,00b1,53,0c00,5c,57,1,6f,47,300,3500,5
1117,00:11:17,0.00E+00,0,5,00a3,53,0c00,5c,57,1,6f,47,300,3600,5
1117,00:11:17,0.00E+00,0,5,009b,4d,0c00,5c,57,1,6f,47,300,3600,5
1118,00:11:18,0e2c,0,5,99,4d,0c00,5c,57,0,6f,47,300,3600,5
1118,00:11:18,0e1c,0,5,98,4c,0c00,5c,57,0,6f,47,300,3600,5
1119,00:11:19,0dfc,0,5,009a,4c,0c00,5c,57,0,6f,47,300,3500,5
1119,00:11:19,0dd4,0,5,00a1,54,0c00,5c,57,0,6f,47,300,3500,5
1120,00:11:20,0.00E+00,0,1,009f,54,0c00,5c,57,0,6f,47,300,3500,5
1120,00:11:20,0.00E+00,0,5,009e,4f,0c00,5c,57,0,6f,47,300,3500,5
1121,00:11:21,0.00E+00,0,5,009e,4f,0c00,5c,57,0,6f,47,300,3500,5
1121,00:11:21,0.00E+00,0,5,009b,4e,0c00,5c,57,0,6f,47,300,3500,5
1122,00:11:22,0.00E+00,0,5,009b,4e,0c00,5c,57,0,6f,47,200,3500,5
1122,00:11:22,0dec,0,5,00aa,55,0c00,5c,57,0,6f,47,200,3500,5
1123,00:11:23,0.00E+00,0,5,00ab,55,0c00,5c,57,0,6f,47,300,3600,5
1123,00:11:23,0ebc,0,5,97,46,0d34,5c,57,0,6f,47,345,365f,5
1124,00:11:24,0.00E+00,0,5,008d,46,0d34,5c,57,0,70,47,032e,3679,5
1124,00:11:24,0.00E+00,0,1,008e,49,0c30,5c,57,0,70,47,032e,3679,5
1125,00:11:25,0dd8,0,1,009e,49,0c30,5c,57,0,70,47,315,367f,5
1125,00:11:25,0dc4,0,5,009f,56,0c6c,5c,57,0,70,47,315,367f,5
1126,00:11:26,0.00E+00,0,5,00a1,56,0c6c,5c,57,0,70,47,321,3660,5
1126,00:11:26,0e3c,0,5,009f,4e,0cf8,5c,57,0,70,47,321,3660,5
1127,00:11:27,0e3c,0,5,97,4e,0cf8,5c,57,0,70,47,324,3685,5
1127,00:11:27,0.00E+00,0,1,93,4a,0c30,5c,57,0,70,47,324,3685,5
1128,00:11:28,0de0,0,1,99,4a,0c30,5c,57,0,70,47,305,3672,5
1128,00:11:28,0ddc,0,1,009f,52,0c6c,5c,57,0,70,47,305,3672,5
1129,00:11:29,0.00E+00,0,5,009d,52,0c6c,5c,57,0,70,47,033f,3666,5
1129,00:11:29,0e9c,0,5,85,3d,0be0,5c,57,0,70,47,033f,3666,5
1130,00:11:30,0.00E+00,0,5,81,3d,0be0,5c,57,0,70,47,031f,36c4,5
1130,00:11:30,0.00E+00,0,5,80,42,0b00,5c,57,0,70,47,300,3600,5
1131,00:11:31,0.00E+00,0,5,81,42,0b00,5c,57,0,70,47,300,3600,5
1131,00:11:31,0e1c,0,5,80,42,0b00,5c,57,0,70,47,300,3600,5
1132,00:11:32,0e2c,0,5,007d,42,0b00,5c,57,0,70,47,300,3600,5
1132,00:11:32,0.00E+00,0,5,007f,41,0b00,5c,57,0,70,47,300,3600,5
1133,00:11:33,0.00E+00,0,5,007f,41,0b00,5c,57,0,70,47,300,3600,5
1133,00:11:33,0dfc,0,5,84,44,0b00,5c,57,0,70,47,300,3600,5
1134,00:11:34,0.00E+00,0,5,83,44,0b00,5c,57,0,70,47,300,3600,5
1134,00:11:34,0.00E+00,0,5,81,43,0b00,5c,57,0,70,47,300,3600,5
1135,00:11:35,0.00E+00,0,5,82,43,0b00,5c,57,0,70,47,300,3700,5
1135,00:11:35,0e2c,0,5,80,41,0c00,5c,57,0,70,47,300,3700,5
1136,00:11:36,0.00E+00,0,5,83,41,0c00,5c,57,0,70,47,200,3600,5
1136,00:11:36,0.00E+00,0,5,008c,46,0c00,5c,57,0,70,47,200,3600,5
1137,00:11:37,0e0c,0,5,008b,46,0c00,5c,57,0,70,47,300,3600,5
1137,00:11:37,0.00E+00,0,5,008a,43,0bf4,5c,57,0,70,47,307,3621,5
1138,00:11:38,0.00E+00,0,5,84,43,0bf4,5c,57,0,70,47,031f,3706,5
1138,00:11:38,0.00E+00,0,5,82,42,0b90,5c,57,0,70,47,031f,3706,5
1139,00:11:39,0.00E+00,0,5,82,42,0b90,5c,57,0,70,47,031c,3700,5
1139,00:11:39,0.00E+00,0,1,007e,3f,0c08,5c,57,0,70,47,031c,3700,5
1140,00:11:40,0.00E+00,0,1,007d,3f,0c08,5c,57,0,70,47,318,3794,5
1140,00:11:40,0e7c,0,1,76,3a,0c1c,5c,57,0,70,47,318,3794,5
1141,00:11:41,0e2c,0,1,74,3a,0c1c,5c,57,0,70,47,311,379f,5
1141,00:11:41,0e3c,0,1,71,3c,0b90,5c,57,0,70,47,311,379f,5
1142,00:11:42,0.00E+00,0,1,73,3c,0b90,5c,57,0,70,47,031d,377c,5
1142,00:11:42,0.00E+00,0,1,71,3d,0b2c,5c,57,0,70,47,031d,377c,5
1143,00:11:43,0e4c,0,1,72,3d,0b2c,5c,57,0,70,47,310,3788,5
1143,00:11:43,0.00E+00,0,1,73,3d,0b2c,5c,57,0,70,47,310,3788,5
1144,00:11:44,0.00E+00,0,1,006f,3d,0b2c,5c,57,0,70,47,031c,3772,5
